ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
0.5573770491803278,0.1647940074906367,0.005221932114882507,0.1266490765171504,0.2911392405063291,0.0,0.0,0.92,0.7590361445783133,0.6666666666666666,0.6666666666666666,0.2403846153846154,0.17647058823529413,0.25,0.0,0.15151515151515152,0.13636363636363635,0.12931034482758622,0.14906671332649066,0.15625,0.045454545454545456,0.05555555555555555,0.64,0.0
0.5245901639344263,0.12983770287141075,0.013054830287206266,0.10026385224274406,0.13924050632911392,0.05263157894736842,0.0,0.92,0.26506024096385544,0.6666666666666666,0.5,0.125,0.17647058823529413,0.31,0.0,0.030303030303030304,0.030303030303030304,0.25862068965517243,0.14906671332649066,0.125,0.0,0.05555555555555555,0.83,0.0
0.6229508196721312,0.22276079406433988,0.18276762402088773,0.23482849604221637,0.06329113924050633,0.05263157894736842,0.05263157894736842,1.0,1.0,0.6666666666666666,1.0,0.04807692307692308,0.0,0.4,0.5833333333333334,0.0,0.0,0.2025862068965517,0.14906671332649066,0.03125,0.07108868337234737,0.0,0.5,0.0
0.7540983606557377,0.30087390761548066,0.018276762402088774,0.22955145118733508,0.31645569620253167,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.25,0.058823529411764705,0.28,0.7916666666666666,0.0,0.0,0.10775862068965517,0.1412234852532107,0.125,0.0,0.05555555555555555,0.83,1.0
0.5081967213114754,0.07240948813982521,0.007832898172323759,0.06596306068601583,0.05063291139240506,0.05263157894736842,0.05263157894736842,1.0,1.0,0.7777777777777778,1.0,0.04807692307692308,0.058823529411764705,0.5,0.0,0.045454545454545456,0.045454545454545456,0.3275862068965517,0.21231422505307856,0.0625,0.045454545454545456,0.08133531367140533,1.0,0.0
0.5245901639344263,0.22276079406433988,0.007832898172323759,0.2559366754617414,0.24050632911392406,0.0,0.0,0.9,0.060240963855421686,0.4444444444444444,0.6666666666666666,0.20192307692307693,0.17647058823529413,0.43,0.625,0.0,0.0,0.2543103448275862,0.14906671332649066,0.125,0.0,0.16666666666666666,0.5,0.0
0.5081967213114754,0.533083645443196,0.02610966057441253,0.158311345646438,0.31645569620253167,0.0,0.0,0.85,0.5542168674698795,0.6666666666666666,0.6666666666666666,0.019230769230769232,0.11764705882352941,0.37,0.0,0.030303030303030304,0.030303030303030304,0.17672413793103448,0.14861995753715498,0.25,0.045454545454545456,0.1111111111111111,0.67,0.0
0.6885245901639344,0.0986267166042447,0.005221932114882507,0.11873350923482849,0.13924050632911392,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.11538461538461539,0.058823529411764705,0.58,0.0,0.015151515151515152,0.015151515151515152,0.27155172413793105,0.21019108280254778,0.125,0.045454545454545456,0.05555555555555555,1.0,0.0
0.45901639344262296,0.09612983770287141,0.010443864229765013,0.08443271767810026,0.24050632911392406,0.0,0.0,0.95,0.060240963855421686,0.4444444444444444,0.6666666666666666,0.18269230769230768,0.17647058823529413,0.26,0.0,0.09090909090909091,0.09090909090909091,0.1336206896551724,0.18259023354564755,0.15625,0.09090909090909091,0.05555555555555555,0.62,0.0
0.5737704918032787,0.1348314606741573,0.02349869451697128,0.09762532981530343,0.4050632911392405,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.3076923076923077,0.058823529411764705,0.25,0.0,0.015151515151515152,0.015151515151515152,0.39655172413793105,0.13800424628450106,0.09375,0.045454545454545456,0.1111111111111111,0.71,1.0
0.6065573770491803,0.09987515605493133,0.0,0.11609498680738786,0.21518987341772153,0.0,0.0,0.95,0.8554216867469879,0.6666666666666666,0.6666666666666666,0.18269230769230768,0.11764705882352941,0.16,0.0,0.10606060606060606,0.10606060606060606,0.08620689655172414,0.14906671332649066,0.15625,0.07108868337234737,0.05555555555555555,0.45,0.0
0.36065573770491804,0.18726591760299627,0.015665796344647518,0.19525065963060687,0.2911392405063291,0.10526315789473684,0.05263157894736842,0.87,0.012048192771084338,0.4444444444444444,0.16666666666666666,0.2980769230769231,0.17647058823529413,0.58,0.0,0.0,0.0,0.0,0.1932059447983015,0.0,0.045454545454545456,0.0,0.75,0.0
0.5245901639344263,0.04369538077403246,0.033942558746736295,0.052770448548812667,0.13924050632911392,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.10576923076923077,0.0,0.27,0.125,0.06060606060606061,0.06060606060606061,0.34913793103448276,0.14906671332649066,0.1875,0.0,0.1111111111111111,0.88,0.0
0.9016393442622951,0.2534332084893883,0.020887728459530026,0.35356200527704484,0.46835443037974683,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.07692307692307693,0.058823529411764705,0.11,0.7916666666666666,0.0,0.0,0.008620689655172414,0.1412234852532107,0.125,0.0,0.0,0.24,1.0
0.6721311475409836,0.42197253433208487,0.028720626631853787,0.18469656992084432,0.26582278481012656,0.0,0.0,0.95,0.24096385542168675,0.6666666666666666,0.6666666666666666,0.20192307692307693,0.058823529411764705,0.29,0.0,0.015151515151515152,0.015151515151515152,0.14224137931034483,0.17197452229299362,0.21875,0.045454545454545456,0.05555555555555555,0.69,0.0
0.7868852459016393,0.19600499375780275,0.0026109660574412533,0.19525065963060687,0.26582278481012656,0.0,0.0,0.92,0.21686746987951808,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.11764705882352941,0.38,0.0,0.015151515151515152,0.015151515151515152,0.017241379310344827,0.1412234852532107,0.0625,0.063510810350698,0.0,0.5,1.0
0.5737704918032787,0.3333333333333333,0.020887728459530026,0.21899736147757257,0.3291139240506329,0.0,0.0,0.85,0.0963855421686747,0.4444444444444444,0.6666666666666666,0.25961538461538464,0.17647058823529413,0.48,0.20833333333333334,0.0,0.0,0.16810344827586207,0.17197452229299362,0.1875,0.13636363636363635,0.05555555555555555,0.83,1.0
0.6229508196721312,0.11735330836454431,0.0835509138381201,0.14775725593667546,0.11392405063291139,0.05263157894736842,0.05263157894736842,1.0,1.0,0.6666666666666666,0.8333333333333334,0.08653846153846154,0.0,0.11,1.0,0.0,0.0,0.20689655172413793,0.1412234852532107,0.0625,0.063510810350698,0.0,1.0,1.0
0.8852459016393442,0.22276079406433988,0.04699738903394256,0.25857519788918204,0.13924050632911392,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.10576923076923077,0.0,0.09,1.0,0.0,0.0,0.2025862068965517,0.012738853503184714,0.03125,0.0,0.0,0.5,0.0
0.29508196721311475,0.19975031210986266,0.09138381201044386,0.1820580474934037,0.05063291139240506,0.05263157894736842,0.05263157894736842,0.5,0.012048192771084338,0.2222222222222222,0.3333333333333333,0.057692307692307696,0.0,0.33,0.0,0.0,0.0,0.1853448275862069,0.02335456475583864,0.03125,0.0,0.0,0.5,0.0
0.5409836065573771,0.30586766541822724,0.018276762402088774,0.21899736147757257,0.31645569620253167,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.16346153846153846,0.11764705882352941,0.2,0.125,0.015151515151515152,0.015151515151515152,0.2543103448275862,0.1412234852532107,0.21875,0.045454545454545456,0.16666666666666666,0.75,1.0
0.8032786885245902,0.21722846441947566,0.015665796344647518,0.17678100263852242,0.3924050632911392,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.2980769230769231,0.11764705882352941,0.23,0.0,0.0,0.0,0.017241379310344827,0.1412234852532107,0.15625,0.0,0.0,0.44,1.0
0.45901639344262296,0.2209737827715356,0.005221932114882507,0.20316622691292877,0.35443037974683544,0.0,0.0,0.97,0.25301204819277107,0.6666666666666666,0.6666666666666666,0.27884615384615385,0.17647058823529413,0.24,0.0,0.045454545454545456,0.045454545454545456,0.2974137931034483,0.11889596602972399,0.46875,0.13636363636363635,0.6111111111111112,0.83,0.0
0.639344262295082,0.2272159800249688,0.013054830287206266,0.2532981530343008,0.27848101265822783,0.0,0.0,0.82,0.012048192771084338,0.4444444444444444,0.6666666666666666,0.04807692307692308,0.17647058823529413,0.18,0.7083333333333334,0.0,0.0,0.008620689655172414,0.11040339702760085,0.1875,0.09090909090909091,0.05555555555555555,0.6,0.0
0.5245901639344263,0.41198501872659177,0.005221932114882507,0.3562005277044855,0.20253164556962025,0.05263157894736842,0.0,0.89,0.012048192771084338,0.3333333333333333,0.5,0.17307692307692307,0.11764705882352941,0.0,0.041666666666666664,0.015151515151515152,0.015151515151515152,0.021551724137931036,0.1412234852532107,0.28125,0.063510810350698,0.0,0.6,1.0
0.5737704918032787,0.22971285892634208,0.0026109660574412533,0.20580474934036938,0.27848101265822783,0.0,0.0,0.96,0.5903614457831325,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.29411764705882354,0.29,1.0,0.06060606060606061,0.06060606060606061,0.23706896551724138,0.19745222929936307,0.25,0.18181818181818182,0.1111111111111111,0.81,1.0
0.14754098360655737,0.21473158551810237,0.0026109660574412533,0.16358839050131926,0.5569620253164557,0.5789473684210527,0.42105263157894735,0.7,0.03614457831325301,0.0,0.0,0.5480769230769231,0.29411764705882354,0.66,0.0,0.10606060606060606,0.09090909090909091,0.09913793103448276,0.14437367303609341,0.0625,0.18181818181818182,0.0,0.64,1.0
0.5737704918032787,0.2634207240948814,0.0026109660574412533,0.24274406332453827,0.3924050632911392,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.3173076923076923,0.11764705882352941,0.18,0.041666666666666664,0.045454545454545456,0.045454545454545456,0.34913793103448276,0.1613588110403397,0.46875,0.045454545454545456,0.3888888888888889,0.95,0.0
0.4918032786885246,0.011235955056179775,0.005221932114882507,0.0079155672823219,0.12658227848101267,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.11538461538461539,0.7058823529411765,0.25,0.0,0.15151515151515152,0.15151515151515152,0.07758620689655173,0.14906671332649066,0.21875,0.0,0.0,0.8,0.0
0.39344262295081966,0.14856429463171036,0.018276762402088774,0.16094986807387862,0.22784810126582278,0.0,0.0,0.73,0.0,0.4444444444444444,0.6666666666666666,0.21153846153846154,0.058823529411764705,0.14,1.0,0.0,0.0,0.2413793103448276,0.10191082802547771,0.28125,0.045454545454545456,0.16666666666666666,0.92,0.0
0.639344262295082,0.16853932584269662,0.007832898172323759,0.19525065963060687,0.17721518987341772,0.05263157894736842,0.05263157894736842,0.63,0.1686746987951807,0.6666666666666666,0.16666666666666666,0.15384615384615385,0.11764705882352941,0.25,0.0,0.045454545454545456,0.045454545454545456,0.004310344827586207,0.14906671332649066,0.03125,0.0,0.0,0.38,0.0
0.639344262295082,0.07365792759051186,0.028720626631853787,0.08443271767810026,0.16455696202531644,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.125,0.058823529411764705,0.54,0.08333333333333333,0.015151515151515152,0.015151515151515152,0.05603448275862069,0.06581740976645435,0.03125,0.13636363636363635,0.0,0.6,0.0
0.8032786885245902,0.18601747815230962,0.010443864229765013,0.16886543535620052,0.31645569620253167,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.2403846153846154,0.058823529411764705,0.08,0.9583333333333334,0.0,0.0,0.02586206896551724,0.1412234852532107,0.125,0.0,0.05555555555555555,0.38,1.0
0.819672131147541,0.20474406991260924,0.005221932114882507,0.16094986807387862,0.22784810126582278,0.0,0.0,0.95,0.6867469879518072,0.6666666666666666,0.6666666666666666,0.18269230769230768,0.17647058823529413,0.32,1.0,0.015151515151515152,0.015151515151515152,0.05172413793103448,0.13588110403397027,0.0625,0.09090909090909091,0.0,0.63,1.0
0.7704918032786885,0.2746566791510612,0.007832898172323759,0.24274406332453827,0.35443037974683544,0.0,0.0,0.93,0.25301204819277107,0.6666666666666666,0.6666666666666666,0.27884615384615385,0.11764705882352941,0.41,0.0,0.0,0.0,0.0603448275862069,0.09554140127388536,0.0625,0.13636363636363635,0.0,0.46,1.0
0.639344262295082,0.36704119850187267,0.1462140992167102,0.32717678100263853,0.22784810126582278,0.05263157894736842,0.05263157894736842,0.95,0.10843373493975904,0.0,0.0,0.18269230769230768,0.0,0.37,0.041666666666666664,0.030303030303030304,0.030303030303030304,0.07758620689655173,0.1412234852532107,0.09375,0.09090909090909091,0.0,0.75,1.0
0.5081967213114754,0.13358302122347065,0.033942558746736295,0.16094986807387862,0.11392405063291139,0.05263157894736842,0.05263157894736842,0.9,0.7228915662650602,0.6666666666666666,0.6666666666666666,0.09615384615384616,0.0,0.5,0.5,0.0,0.0,0.3706896551724138,0.08280254777070063,0.09375,0.09090909090909091,0.05555555555555555,1.0,0.0
0.6065573770491803,0.18476903870162298,0.0026109660574412533,0.13984168865435356,0.3291139240506329,0.0,0.0,0.97,0.1686746987951807,0.6666666666666666,0.6666666666666666,0.2980769230769231,0.29411764705882354,0.16,0.041666666666666664,0.015151515151515152,0.015151515151515152,0.08620689655172414,0.14906671332649066,0.21875,0.0,0.1111111111111111,0.56,0.0
0.7377049180327869,0.13607990012484394,0.0026109660574412533,0.1424802110817942,0.24050632911392406,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.21153846153846154,0.17647058823529413,0.32,0.0,0.045454545454545456,0.045454545454545456,0.04741379310344827,0.06157112526539278,0.125,0.045454545454545456,0.05555555555555555,0.75,1.0
0.9344262295081968,0.29712858926342073,0.05221932114882506,0.31398416886543534,0.24050632911392406,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.20192307692307693,0.0,0.19,0.14297543472260557,0.0,0.0,0.01293103448275862,0.1412234852532107,0.0625,0.0,0.0,0.5,1.0
0.6885245901639344,0.42197253433208487,0.005221932114882507,0.28232189973614774,0.24050632911392406,0.05263157894736842,0.0,0.96,0.9397590361445783,0.6666666666666666,0.5,0.22115384615384615,0.11764705882352941,0.13,0.0,0.015151515151515152,0.015151515151515152,0.17672413793103448,0.14906671332649066,0.1875,0.0,0.05555555555555555,0.58,0.0
0.8360655737704918,0.1797752808988764,0.028720626631853787,0.11873350923482849,0.17721518987341772,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.1346153846153846,0.058823529411764705,0.21,0.16666666666666666,0.015151515151515152,0.015151515151515152,0.004310344827586207,0.1412234852532107,0.0625,0.0,0.0,0.5,1.0
0.639344262295082,0.20848938826466917,0.013054830287206266,0.14775725593667546,0.26582278481012656,0.05263157894736842,0.05263157894736842,0.96,0.3614457831325301,0.6666666666666666,0.16666666666666666,0.22115384615384615,0.058823529411764705,0.52,0.0,0.06060606060606061,0.06060606060606061,0.28448275862068967,0.1740976645435244,0.125,0.09090909090909091,0.05555555555555555,0.78,0.0
0.6721311475409836,0.22971285892634208,0.013054830287206266,0.18997361477572558,0.20253164556962025,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.15384615384615385,0.058823529411764705,0.44,0.0,0.030303030303030304,0.030303030303030304,0.3577586206896552,0.08280254777070063,0.0625,0.09090909090909091,0.05555555555555555,0.71,1.0
0.9016393442622951,0.25218476903870163,0.028720626631853787,0.19261213720316622,0.25316455696202533,0.0,0.0,0.95,0.8554216867469879,0.6666666666666666,0.6666666666666666,0.19230769230769232,0.058823529411764705,0.25,0.0,0.0,0.0,0.034482758620689655,0.11040339702760085,0.0625,0.045454545454545456,0.0,0.57,1.0
0.4262295081967213,0.19975031210986266,0.08616187989556136,0.18469656992084432,0.13924050632911392,0.10526315789473684,0.10526315789473684,0.71,0.10843373493975904,0.4444444444444444,0.16666666666666666,0.1346153846153846,0.0,0.43,1.0,0.0,0.0,0.3577586206896552,0.036093418259023353,0.125,0.09090909090909091,0.05555555555555555,1.0,0.0
0.6229508196721312,0.38202247191011235,0.018276762402088774,0.2638522427440633,0.4936708860759494,0.0,0.0,0.98,0.8795180722891566,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.17647058823529413,0.3,0.0,0.0,0.0,0.3232758620689655,0.21019108280254778,0.34375,0.0,0.2777777777777778,0.81,1.0
0.6065573770491803,0.09488139825218476,0.010443864229765013,0.12137203166226913,0.2911392405063291,0.0,0.0,0.96,0.13253012048192772,0.4444444444444444,0.6666666666666666,0.23076923076923078,0.058823529411764705,0.46,0.125,0.030303030303030304,0.030303030303030304,0.20689655172413793,0.1613588110403397,0.0625,0.18181818181818182,0.0,0.78,1.0
0.8524590163934426,0.5205992509363296,0.02349869451697128,0.5277044854881267,0.13924050632911392,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.10576923076923077,0.058823529411764705,0.27,0.0,0.0,0.0,0.02586206896551724,0.1412234852532107,0.09375,0.0,0.05555555555555555,0.67,1.0
0.7540983606557377,0.5518102372034956,0.0026109660574412533,0.32189973614775724,0.24050632911392406,0.05263157894736842,0.05263157894736842,0.95,0.5301204819277109,0.6666666666666666,0.0,0.21153846153846154,0.11764705882352941,0.45,0.08333333333333333,0.015151515151515152,0.015151515151515152,0.017241379310344827,0.1592356687898089,0.09375,0.045454545454545456,0.0,0.63,1.0
0.5245901639344263,0.1822721598002497,0.018276762402088774,0.2559366754617414,0.5443037974683544,0.0,0.0,0.93,0.10843373493975904,0.4444444444444444,0.6666666666666666,0.0673076923076923,0.11764705882352941,0.16,1.0,0.015151515151515152,0.015151515151515152,0.21982758620689655,0.18895966029723993,0.40625,0.09090909090909091,0.2222222222222222,0.59,1.0
0.639344262295082,0.2034956304619226,0.020887728459530026,0.14511873350923482,0.3924050632911392,0.0,0.0,0.9,0.20481927710843373,0.6666666666666666,0.6666666666666666,0.2980769230769231,0.23529411764705882,0.39,0.0,0.0,0.0,0.06896551724137931,0.14906671332649066,0.125,0.045454545454545456,0.05555555555555555,0.5,0.0
0.9508196721311475,0.22347066167290885,0.09399477806788512,0.2612137203166227,0.189873417721519,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.1346153846153846,0.0,0.2,1.0,0.015151515151515152,0.0,0.008620689655172414,0.1412234852532107,0.03125,0.0,0.0,0.29,1.0
0.7540983606557377,0.2596754057428215,0.02610966057441253,0.23746701846965698,0.5569620253164557,0.0,0.0,0.98,0.2289156626506024,0.6666666666666666,0.6666666666666666,0.4326923076923077,0.058823529411764705,0.27,0.0,0.015151515151515152,0.015151515151515152,0.034482758620689655,0.10191082802547771,0.09375,0.09090909090909091,0.0,0.38,1.0
0.7049180327868853,0.27563869487465,0.0026109660574412533,0.10817941952506596,0.21518987341772153,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.0,0.17647058823529413,0.25,0.0,0.045454545454545456,0.045454545454545456,0.02586206896551724,0.1412234852532107,0.09375,0.13636363636363635,0.1111111111111111,0.64,1.0
0.639344262295082,0.2222222222222222,0.033942558746736295,0.1741424802110818,0.2911392405063291,0.05263157894736842,0.0,0.88,0.1686746987951807,0.6666666666666666,0.5,0.2403846153846154,0.0,0.21,0.4166666666666667,0.0,0.0,0.06465517241379311,0.14906671332649066,0.09375,0.0,0.0,0.4,0.0
0.8032786885245902,0.519350811485643,0.02349869451697128,0.1424802110817942,0.26582278481012656,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.3557692307692308,0.058823529411764705,0.24,0.041666666666666664,0.030303030303030304,0.030303030303030304,0.021551724137931036,0.1412234852532107,0.03125,0.0,0.0,0.29,1.0
0.4426229508196721,0.2759051186017478,0.018276762402088774,0.16886543535620052,0.10126582278481013,0.10526315789473684,0.05263157894736842,0.6,0.3614457831325301,0.5555555555555556,0.16666666666666666,0.09615384615384616,0.058823529411764705,0.5,1.0,0.0,0.0,0.38362068965517243,0.18471337579617833,0.09375,0.09090909090909091,0.1111111111111111,0.86,0.0
0.7377049180327869,0.16729088639200998,0.12010443864229765,0.3034300791556728,0.12658227848101267,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.09615384615384616,0.0,0.2,0.08333333333333333,0.015151515151515152,0.015151515151515152,0.21120689655172414,0.06794055201698514,0.15625,0.045454545454545456,0.05555555555555555,0.88,1.0
0.5737704918032787,0.43196004993757803,0.031331592689295036,0.22955145118733508,0.43037974683544306,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.3269230769230769,0.0,0.32,0.0,0.0,0.0,0.33620689655172414,0.14437367303609341,0.34375,0.13636363636363635,0.3888888888888889,0.76,1.0
0.9180327868852459,0.20599250936329588,0.020887728459530026,0.19788918205804748,0.31645569620253167,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.2692307692307692,0.11764705882352941,0.39,1.0,0.0,0.0,0.01293103448275862,0.19532908704883228,0.03125,0.09090909090909091,0.0,0.44,1.0
0.3770491803278688,0.10861423220973783,0.015665796344647518,0.08970976253298153,0.3291139240506329,0.05263157894736842,0.0,0.93,0.04819277108433735,0.3333333333333333,0.5,0.25961538461538464,0.11764705882352941,0.26,0.4583333333333333,0.0,0.0,0.21120689655172414,0.12738853503184713,0.28125,0.13636363636363635,0.05555555555555555,0.94,0.0
0.7704918032786885,0.24094881398252185,0.015665796344647518,0.15303430079155672,0.24050632911392406,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.18269230769230768,0.11764705882352941,0.37,0.20833333333333334,0.0,0.0,0.01293103448275862,0.12951167728237792,0.0625,0.045454545454545456,0.05555555555555555,0.44,1.0
0.5081967213114754,0.21598002496878901,0.018276762402088774,0.17941952506596306,0.2911392405063291,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.23076923076923078,0.058823529411764705,0.13,0.0,0.030303030303030304,0.030303030303030304,0.33189655172413796,0.1592356687898089,0.3125,0.0,0.3333333333333333,0.71,0.0
0.5245901639344263,0.19975031210986266,0.04177545691906005,0.25857519788918204,0.21518987341772153,0.15789473684210525,0.10526315789473684,0.7,0.12048192771084337,0.4444444444444444,0.3333333333333333,0.22115384615384615,0.0,0.39,0.0664837035145945,0.0,0.0,0.24568965517241378,0.012738853503184714,0.125,0.09090909090909091,0.05555555555555555,0.89,0.0
0.7213114754098361,0.4332084893882647,0.007832898172323759,0.19261213720316622,0.45569620253164556,0.0,0.0,0.97,0.25301204819277107,0.6666666666666666,0.6666666666666666,0.0673076923076923,0.058823529411764705,0.22,0.0,0.015151515151515152,0.015151515151515152,0.017241379310344827,0.11889596602972399,0.125,0.045454545454545456,0.0,0.46,0.0
0.7540983606557377,0.22347066167290885,0.013054830287206266,0.19261213720316622,0.25316455696202533,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.20192307692307693,0.11764705882352941,0.43,0.0,0.045454545454545456,0.045454545454545456,0.1810344827586207,0.15711252653927812,0.09375,0.13636363636363635,0.05555555555555555,0.78,0.0
0.8688524590163934,0.35580524344569286,0.0391644908616188,0.29815303430079154,0.2911392405063291,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.22115384615384615,0.0,0.3,0.4583333333333333,0.0,0.0,0.01293103448275862,0.11464968152866242,0.09375,0.09090909090909091,0.0,0.6,1.0
0.6557377049180327,0.2009987515605493,0.03655352480417755,0.15303430079155672,0.17721518987341772,0.05263157894736842,0.05263157894736842,1.0,1.0,0.6666666666666666,1.0,0.14423076923076922,0.0,0.6,1.0,0.030303030303030304,0.030303030303030304,0.07327586206896551,0.14012738853503184,0.03125,0.09090909090909091,0.039404978749241044,0.8,1.0
0.8852459016393442,0.44569288389513106,0.033942558746736295,0.31926121372031663,0.22784810126582278,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,0.17307692307692307,0.0,0.33,0.0,0.0,0.0,0.004310344827586207,0.10828025477707007,0.09375,0.09090909090909091,0.0,0.5,1.0
